"","id","Decimal.Latitude","Decimal.Longitude"
"5243",12370,-18.211089,122.21632
"5244",12283,-31.987,115.8277
"5245",12402,-31.987,115.8277
"5246",12019,-40.69,144.83
"5247",12112,-38.783333,146.333333
"5248",12129,-38.783333,146.333333
"5249",12016,-41.066667,146.783333
"5250",17680,-40.666667,174
"5251",534,25.7,67.58333
"5252",5666,32.83,71.62972
"5253",11035,26.31667,76.65
"5254",11041,13.25,75.16667
"5255",204,31.55,74.35
"5256",5378,30.07222,70.92833
"5257",5384,31.28194,73.46444
"5258",5385,31.08111,74.0025
"5259",5386,31.67944,72.91389
"5260",5387,30.54833,72.68333
"5261",5388,30.62361,70.90639
"5262",5389,25.43,70.52
"5263",5390,30.00028,70.96222
"5264",5391,32.42972,73.15722
"5265",5392,29.80056,72.54417
"5266",5393,29.31583,71.035
"5267",5394,31.11889,72.04528
"5268",5395,26.34,70.08
"5269",5396,25.84,70.14
"5270",5397,31.2125,71.03167
"5271",5398,25.66,70.65
"5272",5399,29.77194,72.54417
"5273",5400,25.36694,70.48278
"5274",5401,32.34944,71.61889
"5275",5402,31.11528,73.33194
"5276",5403,29.43583,71.98861
"5277",5404,31.54972,74.34361
"5278",5405,29.99056,71.1775
"5279",5406,30.22028,71.22722
"5280",5407,25.59,70.36
"5281",5408,25.9,70.12
"5282",5409,30.59722,71.63139
"5283",5411,27.7,68.86694
"5284",5413,24.51667,70.73389
"5285",5414,31.19528,70.95611
"5286",5430,13.36694,77.19944
"5287",5431,26.14139,73.10139
"5288",5449,26.31667,73.27194
"5289",5451,25.93639,73.34306
"5290",5454,24.36667,70.75
"5291",218,24.08333,70.16667
"5292",732,30.25,79.25
"5293",755,31,78
"5294",763,30.25,79.25
"5295",771,31,78
"5296",780,30.25,79.25
"5297",787,31,78
"5298",790,30.25,79.25
"5299",796,31,78
"5300",805,30.25,79.25
"5301",213,20,77
"5302",10477,34.53333,73.61667
"5303",10483,34.53333,73.61667
"5304",10484,34.53333,73.61667
"5305",10485,34.6,73.35
"5306",10486,34.6,73.25
"5307",10487,34.6,73.25
"5308",6472,24.03333,120.98333
"5309",737,10,76.5
"5310",5166,23.76667,121
"5311",5169,23.27556,116.63028
"5312",814,13,122
"5313",7845,24.56667,121.56667
"5314",7846,24.56667,121.56667
"5315",7847,24.56667,121.56667
"5316",7848,24.56667,121.56667
"5317",7849,24.56667,121.56667
"5318",7850,24.56667,121.56667
"5319",7851,24.56667,121.56667
"5320",7852,24.56667,121.56667
"5321",723,15.58333,74
"5322",726,10,76.5
"5323",728,11.93333,79.81667
"5324",730,11,78
"5325",749,13.5,76
"5326",750,11,78
"5327",756,13.5,76
"5328",757,10,76.5
"5329",761,11,78
"5330",768,15.58333,74
"5331",772,13.5,76
"5332",773,10,76.5
"5333",778,11,78
"5334",793,15.58333,74
"5335",797,13.5,76
"5336",798,10,76.5
"5337",801,11.93333,79.81667
"5338",803,11,78
"5339",812,5,103
"5340",813,4.49278,103.44472
"5341",17728,25.128333,121.741944
"5342",17729,24.750556,121.638333
"5343",17730,24.750556,121.638333
"5344",10534,8.46667,80.18333
"5345",10545,7.71667,80.2
"5346",7982,24.06667,120.98333
"5347",226,32.83,71.62972
"5348",11028,29.45,79.13333
"5349",10472,33.81667,73.03333
"5350",10475,33.81667,73.03333
"5351",5456,28.63333,81.33333
"5352",205,21.33306,70.79167
"5353",208,21.33306,70.79167
"5354",215,21.33306,70.79167
"5355",219,21.33306,70.79167
"5356",239,21.33306,70.79167
"5357",228,21.33306,70.79167
"5358",229,21.33306,70.79167
"5359",230,21.33306,70.79167
"5360",11036,22.3,80.26667
"5361",11037,19.78333,75.68333
"5362",11040,15.8,78.71667
"5363",11042,10.31667,76.98333
"5364",11107,21.11667,70.78333
"5365",11108,21.11667,70.78333
"5366",10367,12.3,76.7
"5367",5419,25.10417,75.53972
"5368",5421,25.97194,76.44944
"5369",5422,23.73278,80.98222
"5370",5423,23.41722,80.68639
"5371",5432,23.01972,73.51194
"5372",5437,22.31333,72.61944
"5373",5438,21.58639,79.38833
"5374",5440,23.60806,80.95167
"5375",5442,25.11389,75.96917
"5376",5443,12.99611,77.41972
"5377",5447,25.92722,76.56361
"5378",5452,20.08944,73.77639
"5379",5453,26.03722,76.48056
"5380",6463,14.33083,101.50694
"5381",6464,14.33083,101.50694
"5382",1330,31.503242,74.159139
"5383",4607,30.88333,73.58333
"5384",6388,20,77
"5385",6430,28.890313,68.506349
"5386",807,26.59611,92.93889
"5387",808,23.36667,90.53333
"5388",810,24.33333,67.78333
"5389",6317,25.63667,85.11556
"5390",6318,25.63667,85.11556
"5391",6319,25.63667,85.11556
"5392",6320,25.63667,85.11556
"5393",6321,25.63667,85.11556
"5394",6322,25.63667,85.11556
"5395",6323,25.63667,85.11556
"5396",9141,28.25,81.18333
"5397",9142,27.11667,79.93333
"5398",11075,13.18333,105.98333
"5399",11080,26.17806,91.27389
"5400",11081,27.03333,94.11667
"5401",11082,26.56667,92.73333
"5402",11087,13.33333,105.93333
"5403",733,19.5,75
"5404",734,16,79
"5405",735,26,93
"5406",736,23,72
"5407",738,19.5,75
"5408",739,26,74
"5409",740,24,88
"5410",782,22.3525,113.74667
"5411",5170,20.16667,106.33333
"5412",10422,22.43333,114.05
"5413",10424,22.43333,114.05
"5414",10428,22.43333,114.05
"5415",815,20,77
"5416",818,27.6835,78.8379
"5417",11215,27.11778,80.06833
"5418",10460,23.23333,77.31667
"5419",10463,23.21667,77.35
"5420",721,16,79
"5421",722,26,93
"5422",724,23,72
"5423",725,13.5,76
"5424",727,19.5,75
"5425",729,26,74
"5426",731,27.25,80.75
"5427",741,23,72
"5428",742,26,74
"5429",743,16,79
"5430",744,23,72
"5431",745,26,74
"5432",746,16,79
"5433",747,26,93
"5434",748,23,72
"5435",751,26,93
"5436",752,25.75,85.75
"5437",753,21.5,82
"5438",754,23,72
"5439",758,23.5,78.5
"5440",759,19.5,75
"5441",760,26,74
"5442",762,27.25,80.75
"5443",764,24,88
"5444",765,16,79
"5445",766,26,93
"5446",767,21.5,82
"5447",769,23,72
"5448",770,29,76
"5449",774,23.5,78.5
"5450",775,19.5,75
"5451",776,21,84
"5452",777,26,74
"5453",779,27.25,80.75
"5454",781,24,88
"5455",783,26,93
"5456",784,25.75,85.75
"5457",785,21.5,82
"5458",786,23,72
"5459",788,19.5,75
"5460",789,27.25,80.75
"5461",791,26,93
"5462",792,21.5,82
"5463",794,16,79
"5464",795,23,72
"5465",799,23.5,78.5
"5466",800,19.5,75
"5467",802,26,74
"5468",804,27.25,80.75
"5469",806,24,88
"5470",6326,14,105.83333
"5471",6327,14,105.83333
"5472",10580,26.11667,91.65
"5473",10584,26.11667,91.65
"5474",10585,26.11667,91.65
"5475",10586,26.11667,91.65
"5476",10589,26.11667,91.65
"5477",10591,26.11667,91.65
"5478",10592,26.11667,91.65
"5479",10593,26.11667,91.65
"5480",10594,26.11667,91.65
"5481",10595,26.11667,91.65
"5482",10596,26.11667,91.65
"5483",10598,26.11667,91.65
"5484",10600,26.11667,91.65
"5485",10601,26.11667,91.65
"5486",10602,26.11667,91.65
"5487",10603,26.11667,91.65
"5488",10604,26.11667,91.65
"5489",10605,26.11667,91.65
"5490",10606,26.11667,91.65
"5491",10607,26.11667,91.65
"5492",10608,26.11667,91.65
"5493",10609,26.11667,91.65
"5494",10610,26.11667,91.65
"5495",10611,26.11667,91.65
"5496",10612,26.11667,91.65
"5497",10613,26.11667,91.65
"5498",10620,26.11667,91.65
"5499",10621,26.11667,91.65
"5500",10622,26.11667,91.65
"5501",10633,26.11667,91.65
"5502",10634,26.11667,91.65
"5503",10635,26.11667,91.65
"5504",10636,26.11667,91.65
"5505",10637,26.11667,91.65
"5506",10639,26.11667,91.65
"5507",10640,26.11667,91.65
"5508",10641,26.11667,91.65
"5509",10642,26.11667,91.65
"5510",10643,26.11667,91.65
"5511",10644,26.11667,91.65
"5512",10658,26.11667,91.65
"5513",10659,26.11667,91.65
"5514",10660,26.11667,91.65
"5515",10661,26.11667,91.65
"5516",10662,26.11667,91.65
"5517",10663,26.11667,91.65
"5518",10429,14.05,100.51667
"5519",8522,24.91667,75.56667
"5520",811,21.69972,88.88306
"5521",4810,25.87917,95.59778
"5522",4811,25.88333,95.45
"5523",206,26.63333,93.38333
"5524",207,26.63333,93.38333
"5525",209,26.63333,93.38333
"5526",211,26.63333,93.38333
"5527",214,26.63333,93.38333
"5528",6458,2.98333,102.3
"5529",10370,15.38333,98.71667
"5530",10371,15.38333,98.71667
"5531",10372,15.38333,98.71667
"5532",10376,15.38333,98.71667
"5533",10378,15.38333,98.71667
"5534",11764,-5.375398,104.258881
"5535",11770,-5.375398,104.258881
"5536",231,26.35722,117.19778
"5537",232,3.11667,101.68333
"5538",233,-1.06667,104.2
"5539",234,21.88333,80.66667
"5540",10079,29.91667,78.25
"5541",10080,29.91667,78.25
"5542",11026,30.11667,78.05
"5543",11031,27.75,82.05
"5544",11033,27.05,84.16667
"5545",11038,22.38333,81.38333
"5546",11039,20.63333,84.65
"5547",11043,10.4,76.46667
"5548",11044,26.76667,93.5
"5549",11046,23.58333,92.4
"5550",11047,14.91667,98.58333
"5551",11048,-0.56667,101.36667
"5552",11052,12.01667,76.15
"5553",11753,-5.375398,104.258881
"5554",11754,-5.375398,104.258881
"5555",11755,-5.375398,104.258881
"5556",11756,-5.375398,104.258881
"5557",11758,-5.375398,104.258881
"5558",11760,-5.375398,104.258881
"5559",11761,-5.375398,104.258881
"5560",11762,-5.375398,104.258881
"5561",11765,-5.375398,104.258881
"5562",11771,-5.375398,104.258881
"5563",11772,-5.375398,104.258881
"5564",11775,-5.375398,104.258881
"5565",11776,-5.375398,104.258881
"5566",11777,-5.375398,104.258881
"5567",10426,22.43333,114.05
"5568",10427,22.43333,114.05
"5569",10438,5.8,101.8
"5570",10441,5.8,101.8
"5571",10451,5.8,101.8
"5572",10452,5.8,101.8
"5573",10453,5.8,101.8
"5574",10454,5.8,101.8
"5575",10456,5.8,101.8
"5576",11763,-5.375398,104.258881
"5577",203,27.15889,77.50861
"5578",5369,20,77
"5579",5370,20,77
"5580",11759,-5.375398,104.258881
"5581",11768,-5.375398,104.258881
"5582",6376,24.36667,121.35
"5583",5219,26.79972,91.22528
"5584",5220,26.79972,91.22528
"5585",5221,26.16667,91.83333
"5586",5222,26.53333,92.8
"5587",5223,24.36861,87.81333
"5588",5224,28.50972,80.67167
"5589",5225,28.395,84.12778
"5590",5226,29.46667,71.98333
"5591",10848,26.61667,93.4
"5592",10850,26.61667,88.36667
"5593",10851,26.69972,88.79972
"5594",10852,26.21667,92.05
"5595",10853,26.61667,92.48333
"5596",11769,-5.375398,104.258881
"5597",11773,-5.375398,104.258881
"5598",238,26.98333,84.85
"5599",11766,-5.375398,104.258881
"5600",240,22.21667,107.06667
"5601",241,22.81667,108.31667
"5602",242,22.81667,108.31667
"5603",5617,4,102.57972
"5604",5618,4,102.57972
"5605",5619,4,102.57972
"5606",5620,4,102.57972
"5607",5621,4,102.57972
"5608",5622,4,102.57972
"5609",5623,4,102.57972
"5610",5624,4,102.57972
"5611",5625,4,102.57972
"5612",5626,4,102.57972
"5613",5627,4,102.57972
"5614",5628,4,102.57972
"5615",5629,4,102.57972
"5616",5630,4,102.57972
"5617",5661,22.3625,105.42361
"5618",5662,22.3625,105.42361
"5619",5663,22.20111,105.09583
"5620",5664,22.91333,105.19111
"5621",5665,22.77194,105.9725
"5622",5918,24.7,92.21944
"5623",5936,24.51833,91.87528
"5624",5937,24.23889,91.9
"5625",5938,21.60278,91.95167
"5626",10360,27.41417,95.31083
"5627",10366,28.51111,77.26389
"5628",10950,1.6,117.16667
"5629",10952,1.6,117.16667
"5630",11767,-5.375398,104.258881
"5631",216,11.61,99.52611
"5632",217,26.63333,93.38333
"5633",5636,25.94806,92.76778
"5634",11757,-5.375398,104.258881
"5635",11774,-5.375398,104.258881
"5636",10590,26.11667,91.65
"5637",10597,26.11667,91.65
"5638",10599,26.11667,91.65
"5639",10619,26.11667,91.65
"5640",10638,26.11667,91.65
"5641",5420,22.28889,80.62472
"5642",5433,27.17,77.53
"5643",5434,22.5725,88.36361
"5644",5435,22.49222,88.34833
"5645",5436,22.54472,88.3425
"5646",5441,26.9,77.28
"5647",5444,25.46667,78.31667
"5648",5445,26.4675,78.70583
"5649",5446,18.85167,73.64944
"5650",5448,18.64722,73.31694
"5651",5450,25.56917,79.17361
"5652",5455,27.85,83.9
"5653",8519,3.82083,113.77583
"5654",236,-7.49167,110.00444
"5655",224,11,78
"5656",4922,2.96778,97.45389
"5657",6205,13.36667,101.83333
"5658",6206,13.36667,101.83333
"5659",6207,13.36667,101.83333
"5660",6208,13.36667,101.83333
"5661",6136,15.2,98.83333
"5662",6138,15.2,98.83333
"5663",6139,15.2,98.83333
"5664",6140,15.2,98.83333
"5665",6141,15.2,98.83333
"5666",6142,15.2,98.83333
"5667",6143,15.2,98.83333
"5668",6144,15.2,98.83333
"5669",6146,15.2,98.83333
"5670",6147,15.2,98.83333
"5671",6148,15.2,98.83333
"5672",6149,15.2,98.83333
"5673",6150,15.2,98.83333
"5674",223,14,75
"5675",10363,27.41417,95.31083
"5676",10364,27.41417,95.31083
"5677",10365,27.41417,95.31083
"5678",4444,26.63333,93.38333
"5679",7968,4.03333,114.08333
"5680",7969,4.03333,114.08333
"5681",4919,25.365,86.07694
"5682",5678,24.91667,79.3
"5683",11053,24.58333,80
"5684",3253,40.68056,-122.37
"5685",12999,58.725983,-93.188913
"5686",13000,58.725983,-93.188913
"5687",13820,53.003392,-60.79843
"5688",13821,64.407745,-120.52011
"5689",18230,60.108611,-113.6425
"5690",13792,55.410147,-105.758445
"5691",18171,55.443204,-97.404876
"5692",3411,61.36667,-117.65
"5693",4325,57.05,-122.86667
"5694",4336,61.5,-117
"5695",4350,58,-112
"5696",4351,58,-112
"5697",4352,59,-112
"5698",4353,59,-112
"5699",4354,58,-113
"5700",4355,60,-113
"5701",4356,60,-114
"5702",4380,48.95,-57.93333
"5703",4398,60,-113
"5704",4399,68,-138
"5705",4476,53.2,-105.75
"5706",12936,48.248123,-85.893055
"5707",13502,59.757979,-118.8805
"5708",13503,58.90627,-114.815559
"5709",13505,55.424564,-110.497932
"5710",13506,56.324373,-111.662483
"5711",13509,57.422988,-113.936652
"5712",13511,56.86871,-112.71717
"5713",13512,59.735839,-116.529426
"5714",14544,49.523121,-63.016995
"5715",17859,48.893948,-64.351142
"5716",18019,53.733333,-106.65
"5717",13901,64.407745,-120.52011
"5718",18170,55.443204,-97.404876
"5719",4349,55.7,-121.8
"5720",4363,60.25,-135.33333
"5721",4438,55.5,-60.16667
"5722",4439,55,-59.16667
"5723",4441,56.5,-61.75
"5724",4442,57.5,-62
"5725",4443,58.08333,-62.5
"5726",12701,50.02395,-66.890519
"5727",14539,61.623636,-116.12548
"5728",18027,54.592748,-109.002596
"5729",18028,52.461776,-102.431123
"5730",12989,58.725983,-93.188913
"5731",13038,56.088327,-97.074647
"5732",13380,58.725983,-93.188913
"5733",13756,55.443204,-97.404876
"5734",13757,64.407745,-120.52011
"5735",18130,52.941847,-73.107078
"5736",4311,67.56667,-139.8
"5737",4312,66.68333,-134.53333
"5738",4313,62.36667,-136.48333
"5739",8053,68.58583,-138.15806
"5740",13837,64.407745,-120.52011
"5741",14078,64.407745,-120.52011
"5742",14695,53.003392,-60.79843
"5743",17875,48.15,-69.666667
"5744",17881,48.15,-69.666667
"5745",17894,48.15,-69.666667
"5746",17896,48.15,-69.666667
"5747",17899,48.15,-69.666667
"5748",18141,55.410147,-105.758445
"5749",18142,53.003392,-60.79843
"5750",18147,52.941847,-73.107078
"5751",18149,52.941847,-73.107078
"5752",18152,52.941847,-73.107078
"5753",18154,55.410147,-105.758445
"5754",12328,59.6825,-136.553611
"5755",13384,58.725983,-93.188913
"5756",13810,64.407745,-120.52011
"5757",18134,55.443204,-97.404876
"5758",18137,51.433288,-87.125633
"5759",18125,55.410147,-105.758445
"5760",4359,61,-138
"5761",4360,61,-138
"5762",4361,61,-138
"5763",4362,60.25,-135.33333
"5764",6449,60.75,-139.5
"5765",13072,61.861624,-121.355435
"5766",13078,60.043058,-112.189073
"5767",13079,65.349552,-126.585017
"5768",13090,61.535105,-116.903713
"5769",13290,62.460453,-114.394955
"5770",17787,49.689167,-57.736944
"5771",3350,63,-136
"5772",3669,52,-56
"5773",3753,54,-106
"5774",3839,55,-97
"5775",4175,55,-115
"5776",13534,60.108611,-113.6425
"5777",13690,53.003392,-60.79843
"5778",13691,64.407745,-120.52011
"5779",13718,55.443204,-97.404876
"5780",13720,53.003392,-60.79843
"5781",13721,64.407745,-120.52011
"5782",13749,55.410147,-105.758445
"5783",13760,53.003392,-60.79843
"5784",13773,64.407745,-120.52011
"5785",13780,64.407745,-120.52011
"5786",13805,53.003392,-60.79843
"5787",13806,64.407745,-120.52011
"5788",13867,53.003392,-60.79843
"5789",13868,64.407745,-120.52011
"5790",13873,53.003392,-60.79843
"5791",13876,53.003392,-60.79843
"5792",13877,64.407745,-120.52011
"5793",13882,55.443204,-97.404876
"5794",13912,53.003392,-60.79843
"5795",13914,55.410147,-105.758445
"5796",13922,53.003392,-60.79843
"5797",13923,64.407745,-120.52011
"5798",13925,55.410147,-105.758445
"5799",13927,55.443204,-97.404876
"5800",13928,64.407745,-120.52011
"5801",13932,53.003392,-60.79843
"5802",13938,53.003392,-60.79843
"5803",13939,64.407745,-120.52011
"5804",13948,53.003392,-60.79843
"5805",13959,55.443204,-97.404876
"5806",13961,64.407745,-120.52011
"5807",13965,55.410147,-105.758445
"5808",13967,53.003392,-60.79843
"5809",13968,64.407745,-120.52011
"5810",13970,55.410147,-105.758445
"5811",13979,53.003392,-60.79843
"5812",13980,64.407745,-120.52011
"5813",13982,55.410147,-105.758445
"5814",13989,55.410147,-105.758445
"5815",13990,53.003392,-60.79843
"5816",13991,64.407745,-120.52011
"5817",13994,55.443204,-97.404876
"5818",13999,55.443204,-97.404876
"5819",14001,53.003392,-60.79843
"5820",14002,64.407745,-120.52011
"5821",14008,64.407745,-120.52011
"5822",14015,53.003392,-60.79843
"5823",14019,55.410147,-105.758445
"5824",14024,53.003392,-60.79843
"5825",14046,53.003392,-60.79843
"5826",14047,64.407745,-120.52011
"5827",14054,55.443204,-97.404876
"5828",14055,53.003392,-60.79843
"5829",14056,64.407745,-120.52011
"5830",14072,53.003392,-60.79843
"5831",14096,53.003392,-60.79843
"5832",14097,64.407745,-120.52011
"5833",14113,64.407745,-120.52011
"5834",14119,64.407745,-120.52011
"5835",14122,53.003392,-60.79843
"5836",14123,64.407745,-120.52011
"5837",14125,55.410147,-105.758445
"5838",14148,55.443204,-97.404876
"5839",14150,53.003392,-60.79843
"5840",14164,53.003392,-60.79843
"5841",14165,64.407745,-120.52011
"5842",14167,55.410147,-105.758445
"5843",14169,53.003392,-60.79843
"5844",14170,64.407745,-120.52011
"5845",14172,55.410147,-105.758445
"5846",14174,53.003392,-60.79843
"5847",14181,53.003392,-60.79843
"5848",14182,64.407745,-120.52011
"5849",14186,55.410147,-105.758445
"5850",14209,55.410147,-105.758445
"5851",14210,53.003392,-60.79843
"5852",14218,55.443204,-97.404876
"5853",14220,53.003392,-60.79843
"5854",14221,64.407745,-120.52011
"5855",14225,64.407745,-120.52011
"5856",14233,53.003392,-60.79843
"5857",14234,64.407745,-120.52011
"5858",14238,55.410147,-105.758445
"5859",14254,64.407745,-120.52011
"5860",14292,64.407745,-120.52011
"5861",14306,53.003392,-60.79843
"5862",14307,64.407745,-120.52011
"5863",14317,55.443204,-97.404876
"5864",14319,53.003392,-60.79843
"5865",14320,64.407745,-120.52011
"5866",14334,53.003392,-60.79843
"5867",14335,64.407745,-120.52011
"5868",14341,53.003392,-60.79843
"5869",14342,64.407745,-120.52011
"5870",14344,55.410147,-105.758445
"5871",14348,55.443204,-97.404876
"5872",14350,53.003392,-60.79843
"5873",14355,53.003392,-60.79843
"5874",14363,64.407745,-120.52011
"5875",14369,55.443204,-97.404876
"5876",14372,53.003392,-60.79843
"5877",14373,64.407745,-120.52011
"5878",14377,53.003392,-60.79843
"5879",14378,64.407745,-120.52011
"5880",14387,53.003392,-60.79843
"5881",14388,64.407745,-120.52011
"5882",14401,53.003392,-60.79843
"5883",14402,64.407745,-120.52011
"5884",14404,55.410147,-105.758445
"5885",14411,53.003392,-60.79843
"5886",14412,64.407745,-120.52011
"5887",14415,53.003392,-60.79843
"5888",14419,64.407745,-120.52011
"5889",14425,53.003392,-60.79843
"5890",14426,64.407745,-120.52011
"5891",14448,53.003392,-60.79843
"5892",14449,64.407745,-120.52011
"5893",14470,53.003392,-60.79843
"5894",14471,64.407745,-120.52011
"5895",14483,64.407745,-120.52011
"5896",14489,53.003392,-60.79843
"5897",14490,64.407745,-120.52011
"5898",14496,53.003392,-60.79843
"5899",14497,64.407745,-120.52011
"5900",14503,55.410147,-105.758445
"5901",14508,64.407745,-120.52011
"5902",14510,53.003392,-60.79843
"5903",14511,64.407745,-120.52011
"5904",14523,53.003392,-60.79843
"5905",14524,64.407745,-120.52011
"5906",14528,55.410147,-105.758445
"5907",14533,55.443204,-97.404876
"5908",14534,53.003392,-60.79843
"5909",14535,64.407745,-120.52011
"5910",14637,64.407745,-120.52011
"5911",14688,53.003392,-60.79843
"5912",14762,53.003392,-60.79843
"5913",14786,53.003392,-60.79843
"5914",14787,64.407745,-120.52011
"5915",14789,55.410147,-105.758445
"5916",14812,53.003392,-60.79843
"5917",14816,55.410147,-105.758445
"5918",14821,53.003392,-60.79843
"5919",14822,64.407745,-120.52011
"5920",14826,53.003392,-60.79843
"5921",14827,64.407745,-120.52011
"5922",18057,63.748366,-136.036766
"5923",18172,55.410147,-105.758445
"5924",18175,55.410147,-105.758445
"5925",18178,55.410147,-105.758445
"5926",18179,64.407745,-120.52011
"5927",18184,64.407745,-120.52011
"5928",18186,55.410147,-105.758445
"5929",18187,64.407745,-120.52011
"5930",18189,55.443204,-97.404876
"5931",18190,52.941847,-73.107078
"5932",18197,55.410147,-105.758445
"5933",18199,64.407745,-120.52011
"5934",18200,55.443204,-97.404876
"5935",18208,55.410147,-105.758445
"5936",18209,53.003392,-60.79843
"5937",18210,55.410147,-105.758445
"5938",18211,55.410147,-105.758445
"5939",18212,55.410147,-105.758445
"5940",18214,53.003392,-60.79843
"5941",18217,55.410147,-105.758445
"5942",18228,60.108611,-113.6425
"5943",18229,53.003392,-60.79843
"5944",13679,53.003392,-60.79843
"5945",13680,64.407745,-120.52011
"5946",13741,64.407745,-120.52011
"5947",14033,55.410147,-105.758445
"5948",14263,55.443204,-97.404876
"5949",14265,53.003392,-60.79843
"5950",14271,55.443204,-97.404876
"5951",14274,53.003392,-60.79843
"5952",14281,53.003392,-60.79843
"5953",14282,64.407745,-120.52011
"5954",6349,60.75,-139.5
"5955",6355,60.75,-139.5
"5956",12919,48.444828,-82.448825
"5957",12921,48.822374,-89.337252
